LOT_ID,WAFER_ID,SITE_ID,EQUIPMENT_ID,RECIPE_ID,PROCESS_TIMESTAMP,RS_OHM_SQ
LOT-014,W03,S4,EQ-02,RCP-B,2026-08-20 07:53:00,120.861
LOT-014,W03,S5,EQ-02,RCP-B,2026-08-20 07:53:00,118.62
LOT-014,W04,S1,EQ-02,RCP-B,2026-08-20 07:53:00,117.916
LOT-014,W04,S2,EQ-02,RCP-B,2026-08-20 07:53:00,118.187
LOT-014,W04,S3,EQ-02,RCP-B,2026-08-20 07:53:00,120.051
LOT-014,W04,S4,EQ-02,RCP-B,2026-08-20 07:53:00,118.012
LOT-014,W04,S5,EQ-02,RCP-B,2026-08-20 07:53:00,119.986
LOT-014,W05,S1,EQ-02,RCP-B,2026-08-20 07:53:00,122.425
LOT-014,W05,S2,EQ-02,RCP-B,2026-08-20 07:53:00,119.538
LOT-014,W05,S3,EQ-02,RCP-B,2026-08-20 07:53:00,121.538
LOT-014,W05,S4,EQ-02,RCP-B,2026-08-20 07:53:00,117.261
LOT-014,W05,S5,EQ-02,RCP-B,2026-08-20 07:53:00,120.641
LOT-015,W01,S1,EQ-03,RCP-A,2026-08-20 08:04:00,122.752
LOT-015,W01,S2,EQ-03,RCP-A,2026-08-20 08:04:00,127.724
LOT-015,W01,S3,EQ-03,RCP-A,2026-08-20 08:04:00,124.731
LOT-015,W01,S4,EQ-03,RCP-A,2026-08-20 08:04:00,123.258
LOT-015,W01,S5,EQ-03,RCP-A,2026-08-20 08:04:00,124.111
LOT-015,W02,S1,EQ-03,RCP-A,2026-08-20 08:04:00,125.746
LOT-015,W02,S2,EQ-03,RCP-A,2026-08-20 08:04:00,129.034
LOT-015,W02,S3,EQ-03,RCP-A,2026-08-20 08:04:00,126.635
LOT-015,W02,S4,EQ-03,RCP-A,2026-08-20 08:04:00,129.202
LOT-015,W02,S5,EQ-03,RCP-A,2026-08-20 08:04:00,127.57
LOT-015,W03,S1,EQ-03,RCP-A,2026-08-20 08:04:00,124.198
LOT-015,W03,S2,EQ-03,RCP-A,2026-08-20 08:04:00,122.647
LOT-015,W03,S3,EQ-03,RCP-A,2026-08-20 08:04:00,123.747
LOT-015,W03,S4,EQ-03,RCP-A,2026-08-20 08:04:00,124.065
LOT-015,W03,S5,EQ-03,RCP-A,2026-08-20 08:04:00,123.435
LOT-015,W04,S1,EQ-03,RCP-A,2026-08-20 08:04:00,124.448
LOT-015,W04,S2,EQ-03,RCP-A,2026-08-20 08:04:00,125.733
LOT-015,W04,S3,EQ-03,RCP-A,2026-08-20 08:04:00,126.958
LOT-015,W04,S4,EQ-03,RCP-A,2026-08-20 08:04:00,128.334
LOT-015,W04,S5,EQ-03,RCP-A,2026-08-20 08:04:00,128.158
LOT-015,W05,S1,EQ-03,RCP-A,2026-08-20 08:04:00,117.676
LOT-015,W05,S2,EQ-03,RCP-A,2026-08-20 08:04:00,118.098
LOT-015,W05,S3,EQ-03,RCP-A,2026-08-20 08:04:00,119.668
LOT-015,W05,S4,EQ-03,RCP-A,2026-08-20 08:04:00,119.339
LOT-015,W05,S5,EQ-03,RCP-A,2026-08-20 08:04:00,113.949
LOT-016,W01,S1,EQ-01,RCP-A,2026-08-20 08:15:00,120.959
LOT-016,W01,S2,EQ-01,RCP-A,2026-08-20 08:15:00,123.628
LOT-016,W01,S3,EQ-01,RCP-A,2026-08-20 08:15:00,122.651
LOT-016,W01,S4,EQ-01,RCP-A,2026-08-20 08:15:00,123.331
LOT-016,W01,S5,EQ-01,RCP-A,2026-08-20 08:15:00,128.07
LOT-016,W02,S1,EQ-01,RCP-A,2026-08-20 08:15:00,118.66
LOT-016,W02,S2,EQ-01,RCP-A,2026-08-20 08:15:00,120.006
LOT-016,W02,S3,EQ-01,RCP-A,2026-08-20 08:15:00,122.054
LOT-016,W02,S4,EQ-01,RCP-A,2026-08-20 08:15:00,116.063
LOT-016,W02,S5,EQ-01,RCP-A,2026-08-20 08:15:00,123.251
LOT-016,W03,S1,EQ-01,RCP-A,2026-08-20 08:15:00,116.259
LOT-016,W03,S2,EQ-01,RCP-A,2026-08-20 08:15:00,118.682
LOT-016,W03,S3,EQ-01,RCP-A,2026-08-20 08:15:00,119.859
LOT-016,W03,S4,EQ-01,RCP-A,2026-08-20 08:15:00,124.253
LOT-016,W03,S5,EQ-01,RCP-A,2026-08-20 08:15:00,120.342
LOT-016,W04,S1,EQ-01,RCP-A,2026-08-20 08:15:00,118.968
LOT-016,W04,S2,EQ-01,RCP-A,2026-08-20 08:15:00,117.343
LOT-016,W04,S3,EQ-01,RCP-A,2026-08-20 08:15:00,120.827
LOT-016,W04,S4,EQ-01,RCP-A,2026-08-20 08:15:00,121.198
LOT-016,W04,S5,EQ-01,RCP-A,2026-08-20 08:15:00,118.686
LOT-016,W05,S1,EQ-01,RCP-A,2026-08-20 08:15:00,126.092
LOT-016,W05,S2,EQ-01,RCP-A,2026-08-20 08:15:00,128.704
LOT-016,W05,S3,EQ-01,RCP-A,2026-08-20 08:15:00,127.739
LOT-016,W05,S4,EQ-01,RCP-A,2026-08-20 08:15:00,128.461
LOT-016,W05,S5,EQ-01,RCP-A,2026-08-20 08:15:00,126.199
LOT-017,W01,S1,EQ-02,RCP-B,2026-08-20 08:26:00,121.701
LOT-017,W01,S2,EQ-02,RCP-B,2026-08-20 08:26:00,118.264
LOT-017,W01,S3,EQ-02,RCP-B,2026-08-20 08:26:00,119.74
LOT-017,W01,S4,EQ-02,RCP-B,2026-08-20 08:26:00,122.11
LOT-017,W01,S5,EQ-02,RCP-B,2026-08-20 08:26:00,122.875
LOT-017,W02,S1,EQ-02,RCP-B,2026-08-20 08:26:00,122.107
LOT-017,W02,S2,EQ-02,RCP-B,2026-08-20 08:26:00,115.958
LOT-017,W02,S3,EQ-02,RCP-B,2026-08-20 08:26:00,119.43
LOT-017,W02,S4,EQ-02,RCP-B,2026-08-20 08:26:00,119.344
LOT-017,W02,S5,EQ-02,RCP-B,2026-08-20 08:26:00,118.744
LOT-017,W03,S1,EQ-02,RCP-B,2026-08-20 08:26:00,118.562
LOT-017,W03,S2,EQ-02,RCP-B,2026-08-20 08:26:00,118.98
LOT-017,W03,S3,EQ-02,RCP-B,2026-08-20 08:26:00,121.035
LOT-017,W03,S4,EQ-02,RCP-B,2026-08-20 08:26:00,119.143
LOT-017,W03,S5,EQ-02,RCP-B,2026-08-20 08:26:00,117.55
LOT-017,W04,S1,EQ-02,RCP-B,2026-08-20 08:26:00,117.131
LOT-017,W04,S2,EQ-02,RCP-B,2026-08-20 08:26:00,120.236
LOT-017,W04,S3,EQ-02,RCP-B,2026-08-20 08:26:00,116.871
LOT-017,W04,S4,EQ-02,RCP-B,2026-08-20 08:26:00,121.242
LOT-017,W04,S5,EQ-02,RCP-B,2026-08-20 08:26:00,119.084
LOT-017,W05,S1,EQ-02,RCP-B,2026-08-20 08:26:00,119.069
LOT-017,W05,S2,EQ-02,RCP-B,2026-08-20 08:26:00,120.394
LOT-017,W05,S3,EQ-02,RCP-B,2026-08-20 08:26:00,119.333
LOT-017,W05,S4,EQ-02,RCP-B,2026-08-20 08:26:00,121.263
LOT-017,W05,S5,EQ-02,RCP-B,2026-08-20 08:26:00,117.667
LOT-018,W01,S1,EQ-03,RCP-A,2026-08-20 08:37:00,116.272
LOT-018,W01,S2,EQ-03,RCP-A,2026-08-20 08:37:00,112.391
LOT-018,W01,S3,EQ-03,RCP-A,2026-08-20 08:37:00,106.436
LOT-018,W01,S4,EQ-03,RCP-A,2026-08-20 08:37:00,115.704
LOT-018,W01,S5,EQ-03,RCP-A,2026-08-20 08:37:00,108.961
LOT-018,W02,S1,EQ-03,RCP-A,2026-08-20 08:37:00,139.265
LOT-018,W02,S2,EQ-03,RCP-A,2026-08-20 08:37:00,137.241
LOT-018,W02,S3,EQ-03,RCP-A,2026-08-20 08:37:00,135.341
LOT-018,W02,S4,EQ-03,RCP-A,2026-08-20 08:37:00,133.445
LOT-018,W02,S5,EQ-03,RCP-A,2026-08-20 08:37:00,137.406
LOT-018,W03,S1,EQ-03,RCP-A,2026-08-20 08:37:00,122.95
LOT-018,W03,S2,EQ-03,RCP-A,2026-08-20 08:37:00,119.989
LOT-018,W03,S3,EQ-03,RCP-A,2026-08-20 08:37:00,117.177
LOT-018,W03,S4,EQ-03,RCP-A,2026-08-20 08:37:00,119.074
LOT-018,W03,S5,EQ-03,RCP-A,2026-08-20 08:37:00,120.73
LOT-018,W04,S1,EQ-03,RCP-A,2026-08-20 08:37:00,120.359
LOT-018,W04,S2,EQ-03,RCP-A,2026-08-20 08:37:00,118.052
LOT-018,W04,S3,EQ-03,RCP-A,2026-08-20 08:37:00,123.562
LOT-018,W04,S4,EQ-03,RCP-A,2026-08-20 08:37:00,118.922
LOT-018,W04,S5,EQ-03,RCP-A,2026-08-20 08:37:00,121.192
LOT-018,W05,S1,EQ-03,RCP-A,2026-08-20 08:37:00,114.765
LOT-018,W05,S2,EQ-03,RCP-A,2026-08-20 08:37:00,116.326
LOT-018,W05,S3,EQ-03,RCP-A,2026-08-20 08:37:00,114.279
LOT-018,W05,S4,EQ-03,RCP-A,2026-08-20 08:37:00,112.444
LOT-018,W05,S5,EQ-03,RCP-A,2026-08-20 08:37:00,110.962
